"class";"fr_Al_COO";"fr_Al_OH";"fr_Al_OH_noTert";"fr_ArN";"fr_Ar_COO";"fr_Ar_N";"fr_Ar_NH";"fr_Ar_OH";"fr_COO";"fr_COO2";"fr_C_O";"fr_C_O_noCOO";"fr_C_S";"fr_HOCCN";"fr_Imine";"fr_NH0";"fr_NH1";"fr_NH2";"fr_N_O";"fr_Ndealkylation1";"fr_Ndealkylation2";"fr_Nhpyrrole";"fr_alkyl_carbamate";"fr_alkyl_halide";"fr_allylic_oxid";"fr_amide";"fr_amidine";"fr_aniline";"fr_aryl_methyl";"fr_barbitur";"fr_benzene";"fr_benzodiazepine";"fr_bicyclic";"fr_dihydropyridine";"fr_epoxide";"fr_ester";"fr_ether";"fr_furan";"fr_guanido";"fr_halogen";"fr_hdrzine";"fr_hdrzone";"fr_imidazole";"fr_imide";"fr_ketone";"fr_ketone_Topliss";"fr_lactam";"fr_lactone";"fr_methoxy";"fr_morpholine";"fr_nitrile";"fr_nitro";"fr_nitro_arom";"fr_nitro_arom_nonortho";"fr_oxazole";"fr_oxime";"fr_para_hydroxylation";"fr_phenol";"fr_phenol_noOrthoHbond";"fr_phos_acid";"fr_phos_ester";"fr_piperdine";"fr_piperzine";"fr_priamide";"fr_pyridine";"fr_quatN";"fr_sulfide";"fr_sulfonamd";"fr_sulfone";"fr_term_acetylene";"fr_tetrazole";"fr_thiazole";"fr_thiophene";"fr_unbrch_alkane";"fr_urea";"qed";"MolWt";"FractionCSP3";"HeavyAtomCount";"NumAliphaticCarbocycles";"NumAliphaticHeterocycles";"NumAliphaticRings";"NumAromaticCarbocycles";"NumAromaticHeterocycles";"NumAromaticRings";"NumHAcceptors";"NumHDonors";"NumHeteroatoms";"NumRotatableBonds";"NumSaturatedCarbocycles";"NumSaturatedHeterocycles";"NumSaturatedRings";"RingCount";"MolLogP";"MolMR"
"Withdrawn";0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0;0;0.5;0;0;0;0;0;0.5;0;0;0.16666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0.41730628711100903;0.8531799456097362;0.46153846153846156;0.8108108108108109;0;0.4;0.3333333333333333;0.5;0.3333333333333333;0.5;0.5333333333333333;0;0.5263157894736842;0.38095238095238093;0;0.5;0.3333333333333333;0.7142857142857143;0.6038222919350643;0.7309911228236045
"Withdrawn";0;0;0;0;1;0.4;0;0;0.5;0.5;0.6;0.4;0;0;0;0.6;0.4;0.3333333333333333;0;0;0;0;0;0;0;0.4;0;0.3333333333333333;0;0;0.25;0;0.2857142857142857;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;1;0;0;0;0;0;0;0;0;0;0;0.31384324128674557;0.9116203092885289;0.34615384615384615;0.918918918918919;0.25;0.2;0.3333333333333333;0.25;0.6666666666666666;0.5;0.5333333333333333;0.26666666666666666;0.7368421052631579;0.3333333333333333;0.25;0.25;0.3333333333333333;0.7142857142857143;0.43067972614789485;0.7096567621292296
"Withdrawn";0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0;0.25;0;0.14285714285714285;0;0;0;0;0;0;0.08333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0.7355674634544723;0.1952888697416013;0.18181818181818182;0.2702702702702703;0;0;0;0.25;0.3333333333333333;0.3333333333333333;0.2;0;0.2631578947368421;0.047619047619047616;0;0;0;0.2857142857142857;0.45554573867285325;0.2235701659533423
"Withdrawn";0;0.125;0.14285714285714285;0;0;0;0;0;0;0;0.6;0.6;0;0;0;0;0.4;0;0;0;0;0;0;0;0.045454545454545456;0.8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.44846705235551326;0.1660316648267319;0.5;0.2702702702702703;0;0.2;0.16666666666666666;0;0;0;0.26666666666666666;0.2;0.3157894736842105;0.19047619047619047;0;0.25;0.16666666666666666;0.14285714285714285;0.37141678375569775;0.1830809176319768
"Withdrawn";0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0.6666666666666666;0;0.5;0;0;0;0;0;0.16666666666666666;0;0;0.08333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0.450788359208197;0.7130419953867009;0.44;0.7297297297297297;0;0.2;0.16666666666666666;0.5;0.3333333333333333;0.5;0.4666666666666667;0;0.42105263157894735;0.47619047619047616;0;0.25;0.16666666666666666;0.5714285714285714;0.5595100943069441;0.68358143239166
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0.2;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0.3333333333333333;0;0.25;0;0;0;0;0.3333333333333333;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6070670813975697;0.28528635666011465;0.5625;0.3783783783783784;0;0;0;0.25;0;0.16666666666666666;0.26666666666666666;0;0.21052631578947367;0.2857142857142857;0;0;0;0.14285714285714285;0.5318864891583999;0.3475437221981226
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0.08333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.8201795933009746;0.2726334401392964;0.36363636363636365;0.2972972972972973;0;0.2;0.16666666666666666;0.25;0;0.16666666666666666;0.2;0;0.3157894736842105;0.047619047619047616;0;0.25;0.16666666666666666;0.2857142857142857;0.46530045499305317;0.24874094314333736
"Withdrawn";0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0.3333333333333333;0;0;0.25;0;0.14285714285714285;0;0;0;0.16666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.8235305297441262;0.3168255293177881;0.5333333333333333;0.3783783783783784;0;0;0;0.25;0.3333333333333333;0.3333333333333333;0.3333333333333333;0;0.2631578947368421;0.3333333333333333;0;0;0;0.2857142857142857;0.5366923289494689;0.390304388083477
"Withdrawn";0;0;0;0;0;0;0;1;0;0;0.2;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3416139652994759;0.2826745469721855;0;0.3783783783783784;0;0;0;0.5;0;0.3333333333333333;0.4666666666666667;0.4;0.3684210526315789;0.09523809523809523;0;0;0;0.2857142857142857;0.44271135380867005;0.25481769737310794
"Withdrawn";0.5;0.25;0.2857142857142857;0;0;0;0;0;0.5;0.5;0.4;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0.09090909090909091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18181818181818182;0;0.35576603028836057;0.4492896057154655;0.7;0.5135135135135135;0.25;0;0.16666666666666666;0;0;0;0.26666666666666666;0.2;0.2631578947368421;0.5714285714285714;0.25;0;0.16666666666666666;0.14285714285714285;0.5448755872290582;0.45449330164917545
"Withdrawn";0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.3333333333333333;0;0.3333333333333333;0;0;0;0;0;0;0;0.3333333333333333;0;0;0.5;0;0.14285714285714285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.812084425108775;0.19318640781927351;0.25;0.32432432432432434;0;0.2;0.16666666666666666;0.5;0;0.3333333333333333;0.13333333333333333;0.06666666666666667;0.10526315789473684;0.047619047619047616;0;0;0;0.42857142857142855;0.5251715467817716;0.3141808198600127
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0.3333333333333333;0;0.5;0;0.14285714285714285;0;0;0;0.3333333333333333;0;0;0.08333333333333333;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8356582122865363;0.43447813170342064;0.4;0.4864864864864865;0;0.2;0.16666666666666666;0.5;0;0.3333333333333333;0.2;0;0.21052631578947367;0.23809523809523808;0;0;0;0.42857142857142855;0.6065613968169957;0.4625908923148667
"Withdrawn";0;0.125;0.14285714285714285;0;0;0;0;0.6666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.14285714285714285;0;0;0;0.16666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;0.6666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5133440501329342;0.3097238302951973;0.2;0.40540540540540543;0;0.2;0.16666666666666666;0.5;0;0.3333333333333333;0.4;0.3333333333333333;0.3157894736842105;0.047619047619047616;0;0;0;0.42857142857142855;0.46192400954356755;0.29572458090792075
"Withdrawn";0;0;0;0;0;0.2;0.5;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0.5;0.5;0;0;0;0;0;0;0;0;0.25;0;0.2857142857142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0.9640132679341358;0.36408492420366745;0.5789473684210527;0.43243243243243246;0.25;0.2;0.3333333333333333;0.25;0.3333333333333333;0.3333333333333333;0.13333333333333333;0.06666666666666667;0.15789473684210525;0.19047619047619047;0;0.25;0.16666666666666666;0.5714285714285714;0.5945005779851874;0.45281822832020197
"Withdrawn";0;0.125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09090909090909091;0;0;0;0;0;0;0;0.7142857142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.5237787360029325;0.29664683127350394;0.8;0.40540540540540543;1;0;0.6666666666666666;0;0;0;0.06666666666666667;0.06666666666666667;0.05263157894736842;0;0.75;0;0.5;0.5714285714285714;0.5965634207381874;0.3790107549161186
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0.3333333333333333;1;0;0;0;0;0;0;0;0;0;0;0;0.6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09090909090909091;0;0.35986737741970615;0.6132031018605784;0.6818181818181818;0.6486486486486487;0;0.2;0.16666666666666666;0.25;0;0.16666666666666666;0.5333333333333333;0;0.42105263157894735;0.5714285714285714;0;0.25;0.16666666666666666;0.2857142857142857;0.5147892202843617;0.5560926178929196
"Withdrawn";0;0.125;0.14285714285714285;0;0;0.2;0;0;0;0;0.2;0.2;0;0;0;0.4;0.2;0;0;0.3333333333333333;0;0;0;0;0;0.2;0;0.3333333333333333;0.3333333333333333;0;0.25;0;0.14285714285714285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0.9085012152867741;0.410852921905993;0.14285714285714285;0.4594594594594595;0;0.2;0.16666666666666666;0.25;0.3333333333333333;0.3333333333333333;0.4;0.13333333333333333;0.47368421052631576;0.09523809523809523;0;0;0;0.42857142857142855;0.45882585325792996;0.3487305832000585
"Withdrawn";0.5;0;0;0.5;0;0;0;0;0.5;0.5;0.4;0.2;0;0;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0.3333333333333333;0;0;0.5;0;0;0;0;0;0;0;0;0.08333333333333333;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6894449126078872;0.4082231616360159;0.06666666666666667;0.3783783783783784;0;0;0;0.5;0;0.3333333333333333;0.2;0.13333333333333333;0.2631578947368421;0.19047619047619047;0;0;0;0.2857142857142857;0.5272781762913209;0.3419927350897768
"Withdrawn";0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;1;0.6;0.2;0.6666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0.5;0.08333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;1;0;0.2727272727272727;0;0.2604495026997857;0.7296866725903588;0.21428571428571427;0.5405405405405406;0;0;0;0.25;0.3333333333333333;0.3333333333333333;0.4;0.2;0.631578947368421;0.42857142857142855;0;0;0;0.2857142857142857;0.48646405399199066;0.5478940177802548
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.6;0.6;0;0;0;0.4;0.4;0.3333333333333333;0;0;0.5;0;0;0;0;0.4;1;0;0;0;0.25;0;0;0;0;0.3333333333333333;0.16666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08544018724162081;0.7210232729296253;0.5833333333333334;0.7567567567567568;0.25;0.2;0.3333333333333333;0.25;0;0.16666666666666666;0.4666666666666667;0.26666666666666666;0.5263157894736842;0.47619047619047616;0.25;0.25;0.3333333333333333;0.42857142857142855;0.440210643490175;0.6407968091374726
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3367702626016413;0.15428076505380686;1;0;0;0;0;0;0;0;0.2;0;0.2631578947368421;0.047619047619047616;0;0;0;0;0.3830105438509777;0.010574912102356225
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7684416525958802;0.2810589945878994;1;0.3783783783783784;0.5;0.2;0.5;0;0;0;0.06666666666666667;0.06666666666666667;0.05263157894736842;0.19047619047619047;0.5;0.25;0.5;0.42857142857142855;0.64433477213372;0.38815923232820493
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0.3333333333333333;0;0;0;0.25;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8847451136116715;0.17731584946641885;0.5;0.2702702702702703;0;0;0;0.25;0;0.16666666666666666;0.06666666666666667;0.06666666666666667;0.21052631578947367;0.19047619047619047;0;0;0;0.14285714285714285;0.5446225970801053;0.2028975466359331
"Withdrawn";0;0;0;0.5;0;0;0;0;0;0;0.2;0.2;0;0;0;0.2;0.2;0.3333333333333333;0;0;0.5;0;0;0;0;0.2;0;0.3333333333333333;0;0;0.5;0;0;0;0;0;0.5;0;0;0.16666666666666666;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0.09090909090909091;0;0.4302473918579644;0.7039230997065086;0.43478260869565216;0.7027027027027027;0;0.2;0.16666666666666666;0.5;0;0.3333333333333333;0.4;0.13333333333333333;0.47368421052631576;0.42857142857142855;0;0.25;0.16666666666666666;0.42857142857142855;0.5500813460632795;0.6156758891745092
"Withdrawn";0.5;0;0;0;0;0;0;0;0.5;0.5;0.4;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0.16666666666666666;0;0;0.16666666666666666;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.8953687194412073;0.4015074001274491;0.07692307692307693;0.3783783783783784;0;0;0;0.25;0.3333333333333333;0.3333333333333333;0.26666666666666666;0.06666666666666667;0.3684210526315789;0.23809523809523808;0;0;0;0.2857142857142857;0.5691139895768067;0.3262948310358015
"Withdrawn";0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8899886892985853;0.3570505398637551;0.3076923076923077;0.40540540540540543;0;0;0;0.25;0.3333333333333333;0.3333333333333333;0.4;0.06666666666666667;0.42105263157894735;0.19047619047619047;0;0;0;0.2857142857142857;0.4239667298493353;0.34715263433932847
"Withdrawn";0;0.875;1;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0.6666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18339326108130163;0.6848034860030335;0.65;0.7027027027027027;0;0.4;0.3333333333333333;0.25;0;0.16666666666666666;0.8;0.4666666666666667;0.631578947368421;0.3333333333333333;0;0.5;0.3333333333333333;0.42857142857142855;0.23549198799659107;0.4877629644977713
"Withdrawn";0;0;0;0;0;0.8;1;0;0;0;0;0;0;0;0;0.6;0.4;0;0;0;0.5;1;0;0;0;0;0;0;0.3333333333333333;0;0.5;0;0.2857142857142857;0;0;0;0;0;0;0.08333333333333333;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5186636656917464;0.6140961433174471;0.36363636363636365;0.6486486486486487;0;0.2;0.16666666666666666;0.5;0.6666666666666666;0.6666666666666666;0.3333333333333333;0.13333333333333333;0.42105263157894735;0.23809523809523808;0;0.25;0.16666666666666666;0.7142857142857143;0.5498429514998432;0.5989627106791614
"Withdrawn";0;0;0;0;0;0.4;0;0;0;0;0.2;0.2;0;0;0;0.8;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0.75;0;0.14285714285714285;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;1;0;0;0;0;0;0.6666666666666666;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3294544244229608;0.7637658526077711;0.3225806451612903;0.8378378378378378;0;0.2;0.16666666666666666;0.75;0.3333333333333333;0.6666666666666666;0.4;0;0.3157894736842105;0.3333333333333333;0;0.25;0.16666666666666666;0.7142857142857143;0.6489411389227301;0.7690283020700477
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.4;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0.045454545454545456;0;0;0;0;0;0.5;0;0;0;0;0.6666666666666666;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5537192220624163;0.476148164104221;0.30434782608695654;0.5675675675675675;0.25;0;0.16666666666666666;0.5;0;0.3333333333333333;0.26666666666666666;0;0.21052631578947367;0.19047619047619047;0.25;0;0.16666666666666666;0.42857142857142855;0.6447142573571492;0.5028327969904386
"Withdrawn";0;0.25;0.2857142857142857;0;0;0.2;0;0;0;0;0.2;0.2;0;0;0;0.2;0.2;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;0;0;0.5;0;0.14285714285714285;0;0;0.3333333333333333;0.16666666666666666;0;0;0.08333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0.5879632370343157;0.49492222910327865;0.15789473684210525;0.5405405405405406;0;0;0;0.5;0.3333333333333333;0.5;0.4;0.2;0.3684210526315789;0.2857142857142857;0;0;0;0.42857142857142855;0.5395579289058767;0.4720365705997778
"Withdrawn";0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0.6;0.2;0;0;0;0.5;0;0;0;0;0;0;0.3333333333333333;0;0;0.75;0;0.14285714285714285;0;0;0;0.16666666666666666;0;0;0.08333333333333333;0;0;0.5;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0.6666666666666666;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3742630130267548;0.687381638349624;0.32142857142857145;0.7567567567567568;0;0.2;0.16666666666666666;0.75;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.06666666666666667;0.3157894736842105;0.38095238095238093;0;0.25;0.16666666666666666;0.7142857142857143;0.6470544162349627;0.6997280514889205
"Withdrawn";0;0;0;0;0;0;0;0.16666666666666666;0;0;0.4;0.4;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0.5;0;0.14285714285714285;0;0;0;0.3333333333333333;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16666666666666666;0.16666666666666666;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0.7472003733272867;0.6491648491702344;0.4166666666666667;0.6756756756756757;0;0.4;0.3333333333333333;0.5;0;0.3333333333333333;0.4;0.13333333333333333;0.3684210526315789;0.23809523809523808;0;0.25;0.16666666666666666;0.5714285714285714;0.5995195133247975;0.6039814557015326
"Withdrawn";0;0;0;0;0;0.2;0;0;0;0;0.2;0.2;0;0;0;0.6;0.2;0;0;0;0.5;0;0;0;0;0.4;0;0;0;0;0.5;0;0.14285714285714285;0;0;0;0;0;0;0.16666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;1;0.6472442463753119;0.6478207993394188;0.375;0.6756756756756757;0;0.4;0.3333333333333333;0.5;0.3333333333333333;0.5;0.2;0.06666666666666667;0.3684210526315789;0.23809523809523808;0;0.5;0.3333333333333333;0.7142857142857143;0.6118449987739718;0.6130412260992896
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0.2;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0.5;0;0.42857142857142855;0;0;0.3333333333333333;1;0;0;0;0;0;0;0;0;0;0;1;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7382507195296396;0.5860618218045726;0.4090909090909091;0.6486486486486487;0;0.6;0.5;0.5;0;0.3333333333333333;0.5333333333333333;0;0.42105263157894735;0.19047619047619047;0;0;0;0.7142857142857143;0.526908421458236;0.5111563639189098
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.25;0;0.14285714285714285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0.7242095768550895;0.11681565649766192;0.36363636363636365;0.21621621621621623;0;0.4;0.3333333333333333;0.25;0;0.16666666666666666;0.2;0;0.15789473684210525;0.047619047619047616;0;0.25;0.16666666666666666;0.42857142857142855;0.4911151805765847;0.2181933553913802
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0.2727272727272727;0;0;0;0.3333333333333333;0;0.25;0;0;0;0;0.3333333333333333;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34514510108502716;0.4538198838597343;0.34782608695652173;0.5405405405405406;0;0;0;0.25;0;0.16666666666666666;0.2;0;0.15789473684210525;0.3333333333333333;0;0;0;0.14285714285714285;0.6613707395485888;0.5346701976806701
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0.4;0.4;0;0;0;0.2;0.2;0;0;0;0;0;0;0;0.09090909090909091;0;0;0;0;0;0.25;0;0;1;0;0.6666666666666666;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0.5;1;0;0;0;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5087265633928051;0.4355304845759624;0.29411764705882354;0.5135135135135135;0;0.2;0.16666666666666666;0.25;0;0.16666666666666666;0.4666666666666667;0.06666666666666667;0.42105263157894735;0.19047619047619047;0;0;0;0.2857142857142857;0.49255041315237474;0.3979131189256756
"Withdrawn";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0.3333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34531137009479407;0.11898543310266836;0.2;0.24324324324324326;0;0;0;0.25;0;0.16666666666666666;0.13333333333333333;0.3333333333333333;0.2631578947368421;0.14285714285714285;0;0;0;0.14285714285714285;0.39821135964690424;0.21998174059997114
"Withdrawn";0.5;0;0;0;0;0.2;0;0;0.5;0.5;0.2;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0;0;0.08333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.9708020062193495;0.2276874265148047;0.09090909090909091;0.2702702702702703;0;0;0;0.25;0.3333333333333333;0.3333333333333333;0.2;0.06666666666666667;0.2631578947368421;0.14285714285714285;0;0;0;0.2857142857142857;0.537066948977726;0.23924217014911947
"Withdrawn";0;0;0;0;0;0.2;0.5;0;0;0;0;0;0;0;0;0.2;0.8;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0.25;0;0.14285714285714285;0;0;0;0.16666666666666666;0;0.5;0;0;1;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18181818181818182;0;0.24771699293720503;0.3346818708096612;0.375;0.43243243243243246;0;0;0;0.25;0.3333333333333333;0.3333333333333333;0.2;0.26666666666666666;0.3157894736842105;0.3333333333333333;0;0;0;0.2857142857142857;0.5236375507439864;0.41364534029176375
